OrderID,OrderDate,CustomerName,Region,Product,Quantity,UnitPrice,Discount,PaymentMode
FX205649,2025-04-07,Omkar Deshpande,SOUTH,Veg Biryani,2,221.19,,UPI
FX207442,11-03-2025,Yash Patel,west,Spring Roll,1,155.82,0.0,Card
FX201027,09-26-2025,Riya Kapoor,North,Paneer Butter Masala,2,253.82,0.1,Wallet
FX206461,2025-08-29,Rohan Pillai,East,Farmhouse Pizza,8,399.0,0.0,UPI
FX202187,2025-03-02,Kavya Subramanian,west,Butter Naan,3,44.1,0.0,Card
FX208502,15/02/2025,Ishita Bose,West,Paneer Butter Masala,5,259.0,0.25,Card
FX202867,22/01/2025,Ananya Iyer,north,Butter Naan,6,44.1,0.15,UPI
FX206714,2025-06-16,Kabir Shah,North,Chicken Biryani,4,286.11,0.25,Card
FX206885,21/03/2025,Kavya Subramanian,north,Chicken Biryani,1,286.11,0.05,Cash on Delivery
FX207600,05/07/2025,Vihaan Rao,north,Masala Dosa,6,130.29,0.0,Card
FX206320,2025-12-14,Tara Joshi,north,Masala Dosa,8,130.29,0.1,Cash on Delivery
FX200419,2025-03-29,Vihaan Rao,EAST,Butter Naan,8,44.1,0.15,Cash on Delivery
FX203744,2025-09-28,Vihaan Rao,west,Masala Dosa,3,130.29,0.0,Cash on Delivery
FX201781,06-08-2025,Arjun Verma,south,Fish Curry Meals,4,332.29,0.1,Wallet
FX200501,28/01/2025,Rahul Sinha,West,Veg Fried Rice,4,195.02,0.0,UPI
FX208381,2025-11-01,Manish Tiwari,west,Chocolate Brownie,2,147.51,0.0,Wallet
FX201658,25/08/2025,Omkar Deshpande,south,Idli Sambar,8,89.89,0.2,Card
FX204299,2025-04-10,Vihaan Rao,west,Chicken Noodles,6,234.22,0.25,Cash on Delivery
FX201693,2025-02-03,Aarav Mehta,west,Chocolate Brownie,-6,149.0,,Cash on Delivery
FX203550,12/01/2025,Vihaan Rao,west,Fish Curry Meals,3,335.58,0.25,Cash on Delivery
FX203526,27/11/2025,Nikhil Menon,south,Spring Roll,3,162.18,0.05,Wallet
FX208285,03-15-2025,Ishita Bose,north,Butter Naan,1,44.55,,Card
FX201464,2025-12-16,Saanvi Reddy,West,Masala Dosa,6,131.58,0.0,UPI
FX205362,18/04/2025,Rahul Sinha,north,Spring Roll,1,157.41,0.1,Wallet
FX208468,08-14-2025,Tara Joshi,SOUTH,Chocolate Brownie,3,151.98,,Card
FX202462,04/03/2025,Arjun Verma,East,Chicken Noodles,7,239.0,0.15,UPI
FX203076,24/12/2025,Saanvi Reddy,SOUTH,Spring Roll,2,162.18,0.0,Cash on Delivery
FX201648,01/01/2025,Arjun Verma,west,Tandoori Chicken,7,440.02,0.2,Cash on Delivery
FX204257,2025-08-14,Saanvi Reddy,East,Chicken Noodles,6,243.78,0.0,Wallet
FX208954,19/02/2025,Yash Patel,west,Filter Coffee,7,57.82,0.0,UPI
FX206485,19/01/2025,Dev Sharma,West,Farmhouse Pizza,4,406.98,0.15,UPI
FX204447,2025-09-14,Ananya Iyer,North,Chicken Noodles,7,243.78,0.0,UPI
FX201057,2025-10-08,Karthik Raman,West,Farmhouse Pizza,4,406.98,0.0,Wallet
FX202973,06/11/2025,Rohan Pillai,SOUTH,Spring Roll,1,160.59,0.15,Cash on Delivery
FX203348,26/04/2025,Dev Sharma,West,Margherita Pizza,4,244.02,0.15,Card
FX200821,10-09-2025,Ishita Bose,west,Chicken Noodles,4,236.61,0.0,Card
FX207063,06/06/2025,Arjun Verma,south,Green Salad,1,136.22,0.0,Card
FX208516,03/05/2025,Arjun Verma,north,Veg Biryani,1,214.62,0.25,Wallet
FX201735,03-28-2025,Arjun Verma,North,Spring Roll,8,157.41,0.05,Card
FX204595,2025-12-14,Vihaan Rao,south,Filter Coffee,7,57.82,0.0,UPI
FX207182,2025-11-26,Nisha Gupta,south,Butter Naan,1,44.55,0.0,Card
FX206841,11-26-2025,Kabir Shah,North,Mutton Roll,5,281.79,0.0,Card
FX207776,06/06/2025,Riya Kapoor,EAST,Margherita Pizza,5,253.98,0.0,Card
FX203492,2025-08-12,Kabir Shah,West,Fish Curry Meals,8,329.0,0.05,Cash on Delivery
FX202444,23/08/2025,Rahul Sinha,East,Green Salad,2,136.22,,Wallet
FX204261,2025-10-19,Ishita Bose,west,Spring Roll,5,162.18,0.15,Card
FX207568,2025-10-17,Saanvi Reddy,East,Chicken Noodles,2,234.22,0.0,Card
FX200444,01/02/2025,Karthik Raman,East,Filter Coffee,6,57.82,0.2,Card
FX206151,28/01/2025,Yash Patel,south,Chocolate Brownie,5,151.98,0.2,Wallet
FX200551,05-31-2025,Nisha Gupta,EAST,Margherita Pizza,4,253.98,0.05,Card
FX201722,12-29-2025,Dev Sharma,West,Chicken Biryani,2,289.0,0.05,UPI
FX202456,2025-08-13,Saanvi Reddy,north,Spring Roll,4,157.41,0.0,Wallet
FX200267,21/12/2025,Ishita Bose,EAST,Chicken Noodles,6,236.61,0.0,UPI
FX208407,06/03/2025,Tara Joshi,west,Filter Coffee,8,59.0,0.05,Wallet
FX201762,17/04/2025,Meera Krishnan,North,Chicken Biryani,2,289.0,0.15,Wallet
FX205681,02-24-2025,Tara Joshi,EAST,Chicken Noodles,1,234.22,0.0,Cash on Delivery
FX200258,16/02/2025,Sneha Varma,north,Margherita Pizza,2,246.51,0.25,Wallet
FX208404,09-19-2025,Kavya Subramanian,EAST,Fish Curry Meals,3,335.58,0.15,UPI
FX207477,2025-04-12,Omkar Deshpande,East,Fish Curry Meals,-4,329.0,0.15,UPI
FX208131,04/10/2025,Arjun Verma,SOUTH,Idli Sambar,2,89.89,0.1,Wallet
FX202455,07/01/2025,Riya Kapoor,EAST,Tandoori Chicken,4,453.49,0.05,Cash on Delivery
FX203987,21/08/2025,Aditya Ghosh,south,Cold Coffee,1,120.19,0.1,Wallet
FX202852,27/02/2025,,East,Chicken Biryani,8,286.11,0.1,Cash on Delivery
FX201914,10-03-2025,Lakshmi Prasad,north,Green Salad,7,140.39,0.1,Wallet
FX203305,09-04-2025,Diya Nair,west,Farmhouse Pizza,8,406.98,0.15,UPI
FX207432,08/09/2025,,North,Butter Naan,8,45.0,0.15,Wallet
FX202333,2025-01-02,Sneha Varma,EAST,Idli Sambar,8,89.89,0.2,Cash on Delivery
FX208093,2025-02-16,Rahul Sinha,EAST,Chocolate Brownie,4,146.02,0.2,UPI
FX208477,2025-11-20,Tara Joshi,West,Butter Naan,3,44.55,0.0,Card
FX200486,04/08/2025,,south,Chicken Biryani,8,289.0,0.1,Cash on Delivery
FX204721,2025-03-24,Arjun Verma,west,Veg Biryani,3,219.0,0.05,Wallet
FX206798,07/09/2025,Nikhil Menon,south,Masala Dosa,1,129.0,0.15,Wallet
FX204090,02-01-2025,Diya Nair,West,Veg Fried Rice,1,202.98,0.2,Wallet
FX205084,2025-04-30,Yash Patel,south,Farmhouse Pizza,7,395.01,0.25,UPI
FX208308,2025-02-13,Arjun Verma,North,Tandoori Chicken,7,444.51,0.0,Card
FX200421,01-19-2025,Nikhil Menon,EAST,Margherita Pizza,8,249.0,0.05,Card
FX201683,2025-09-17,Kavya Subramanian,North,Spring Roll,5,155.82,0.2,Card
FX203634,08/06/2025,Kavya Subramanian,West,Veg Fried Rice,3,200.99,0.0,UPI
FX207522,2025-10-01,Karthik Raman,North,Idli Sambar,2,88.11,0.2,Wallet
FX206163,08/04/2025,Dev Sharma,west,Chicken Noodles,4,241.39,0.0,UPI
FX207647,12-06-2025,Meera Krishnan,SOUTH,Mango Lassi,4,111.18,0.2,Card
FX205693,2025-05-03,Ishita Bose,west,Margherita Pizza,7,249.0,0.1,UPI
FX201182,03-04-2025,Tara Joshi,East,Paneer Butter Masala,6,261.59,0.1,Cash on Delivery
FX204846,28/07/2025,Rohan Pillai,East,Mutton Roll,3,279.0,0.0,UPI
FX201980,2025-03-21,Kavya Subramanian,North,Mango Lassi,4,107.91,,Card
FX208659,31/03/2025,Arjun Verma,West,Cold Coffee,2,117.81,0.1,Wallet
FX202751,2025-12-22,Tara Joshi,west,Idli Sambar,8,89.89,0.25,Cash on Delivery
FX201697,01/02/2025,Ishita Bose,west,Masala Dosa,8,127.71,0.2,Cash on Delivery
FX203265,2025-08-21,Aditya Ghosh,north,Paneer Butter Masala,1,264.18,0.1,UPI
FX208746,12-27-2025,Kavya Subramanian,south,Gulab Jamun,5,97.02,0.25,Cash on Delivery
FX207969,01-18-2025,Kabir Shah,south,Margherita Pizza,4,249.0,0.2,Cash on Delivery
FX200150,09-29-2025,Yash Patel,SOUTH,Green Salad,7,136.22,0.2,Wallet
FX208802,29/08/2025,Manish Tiwari,south,Idli Sambar,8,90.78,0.25,Wallet
FX204347,10/04/2025,Aarav Mehta,East,Butter Naan,5,44.55,0.05,Wallet
FX207786,16/01/2025,Sneha Varma,north,Mutton Roll,6,281.79,0.0,Wallet
FX204932,07-31-2025,Lakshmi Prasad,EAST,Margherita Pizza,3,249.0,0.0,Wallet
FX204936,2025-09-04,Aditya Ghosh,East,Veg Fried Rice,3,202.98,0.1,Cash on Delivery
FX205240,2025-03-14,Arjun Verma,west,Veg Fried Rice,3,200.99,0.25,Wallet
FX200488,2025-04-14,Priya Balaji,SOUTH,Chicken Biryani,7,286.11,,Wallet
FX207552,09/01/2025,Vihaan Rao,SOUTH,Gulab Jamun,5,99.0,0.2,Wallet
FX203035,11-24-2025,Aarav Mehta,North,Fish Curry Meals,3,329.0,0.1,Cash on Delivery
FX203801,11/01/2025,,west,Mango Lassi,6,109.0,0.0,Wallet
FX200355,12/11/2025,Yash Patel,East,Chicken Biryani,8,294.78,0.15,Card
FX204868,2025-03-01,Dev Sharma,north,Chicken Noodles,8,234.22,0.0,UPI
FX201570,02/09/2025,Ananya Iyer,East,Cold Coffee,2,119.0,0.15,Cash on Delivery
FX205606,28/08/2025,Tara Joshi,East,Green Salad,6,141.78,0.2,Cash on Delivery
FX200452,20/06/2025,Tara Joshi,north,Chicken Biryani,4,294.78,0.15,Card
FX207971,2025-02-27,Kavya Subramanian,south,Tandoori Chicken,3,440.02,0.05,Cash on Delivery
FX202020,15/09/2025,Tara Joshi,north,Butter Naan,8,44.55,0.25,Cash on Delivery
FX206970,2025-02-10,Nikhil Menon,south,Filter Coffee,4,57.82,0.15,UPI
FX206114,28/08/2025,Kavya Subramanian,North,Butter Naan,3,45.9,0.25,Wallet
FX203755,2025-02-24,Omkar Deshpande,EAST,Idli Sambar,5,87.22,0.1,Cash on Delivery
FX206367,02-08-2025,Meera Krishnan,EAST,Farmhouse Pizza,1,406.98,0.05,Cash on Delivery
FX205546,2025-01-04,Kabir Shah,south,Gulab Jamun,1,99.99,,Cash on Delivery
FX202060,12-21-2025,Rohan Pillai,East,Mango Lassi,3,109.0,0.05,Card
FX201109,11/05/2025,Saanvi Reddy,EAST,Paneer Butter Masala,1,256.41,0.25,Cash on Delivery
FX205764,2025-01-24,Arjun Verma,EAST,Chicken Noodles,5,236.61,0.0,UPI
FX208982,03-29-2025,Nikhil Menon,south,Spring Roll,4,155.82,0.15,Cash on Delivery
FX204353,27/05/2025,Dev Sharma,EAST,Paneer Butter Masala,8,256.41,,Wallet
FX208242,05-22-2025,Manish Tiwari,East,Tandoori Chicken,5,444.51,0.25,UPI
FX200368,04-04-2025,Riya Kapoor,west,Chocolate Brownie,8,150.49,0.2,Wallet
FX203248,02-16-2025,Aditya Ghosh,East,Green Salad,5,140.39,0.15,Cash on Delivery
FX200070,2025-12-29,Meera Krishnan,south,Idli Sambar,4,89.0,0.25,UPI
FX205854,08-20-2025,Ananya Iyer,west,Mango Lassi,2,110.09,0.0,UPI
FX207449,2025-04-21,Nisha Gupta,south,Gulab Jamun,4,100.98,0.0,Wallet
FX204052,2025-03-27,Rahul Sinha,North,Veg Fried Rice,4,197.01,0.25,Cash on Delivery
FX205039,2025-12-06,Nisha Gupta,West,Green Salad,6,141.78,0.1,Card
FX200635,12/01/2025,Manish Tiwari,West,Cold Coffee,4,121.38,0.0,Wallet
FX204318,2025-12-26,Rahul Sinha,SOUTH,Tandoori Chicken,4,440.02,0.05,Cash on Delivery
FX206327,2025-05-17,Rahul Sinha,north,Filter Coffee,6,57.82,0.0,UPI
FX207582,2025-12-03,Rohan Pillai,EAST,Chicken Biryani,4,289.0,0.2,UPI
FX204665,08-29-2025,Tara Joshi,SOUTH,Chicken Noodles,7,243.78,0.2,UPI
FX208930,2025-02-18,Aarav Mehta,SOUTH,Paneer Butter Masala,-1,264.18,0.05,Wallet
FX204680,2025-08-26,Yash Patel,south,Farmhouse Pizza,5,399.0,0.0,Card
FX201884,2025-05-09,Karthik Raman,west,Butter Naan,8,44.1,0.15,Card
FX203689,2025-01-02,Kabir Shah,West,Farmhouse Pizza,6,402.99,0.05,Cash on Delivery
FX201379,2025-11-16,Priya Balaji,EAST,Filter Coffee,4,59.0,0.0,UPI
FX206097,03-11-2025,Nikhil Menon,EAST,Chicken Biryani,4,289.0,0.15,Wallet
FX202930,13/03/2025,Ananya Iyer,SOUTH,Green Salad,1,139.0,0.15,Cash on Delivery
FX201320,2025-01-21,Sneha Varma,SOUTH,Spring Roll,2,155.82,0.15,Cash on Delivery
FX203315,07-05-2025,Kavya Subramanian,North,Chicken Noodles,5,239.0,0.1,Cash on Delivery
FX208432,08-30-2025,Manish Tiwari,West,Butter Naan,7,45.9,0.0,Wallet
FX203121,10-03-2025,Kabir Shah,south,Farmhouse Pizza,2,399.0,0.0,Cash on Delivery
FX207876,19/01/2025,Vihaan Rao,south,Fish Curry Meals,3,335.58,0.0,Card
FX205430,2025-03-04,Karthik Raman,north,Chicken Noodles,2,236.61,0.15,Wallet
FX204403,03-18-2025,Aditya Ghosh,south,Green Salad,1,141.78,,UPI
FX203598,23/08/2025,Nisha Gupta,south,Spring Roll,2,155.82,0.05,UPI
FX200018,22/05/2025,Kabir Shah,North,Farmhouse Pizza,3,399.0,0.05,UPI
FX205878,2025-11-23,Tara Joshi,EAST,Veg Fried Rice,3,202.98,0.0,Cash on Delivery
FX206197,22/02/2025,Rahul Sinha,south,Spring Roll,2,159.0,0.0,Card
FX206956,03/11/2025,Omkar Deshpande,SOUTH,Mango Lassi,5,111.18,0.05,Cash on Delivery
FX204362,2025-06-29,Priya Balaji,south,Paneer Butter Masala,5,253.82,0.25,Card
FX202215,08/10/2025,Riya Kapoor,south,Veg Fried Rice,6,199.0,0.2,Card
FX203782,2025-05-15,Ananya Iyer,west,Mango Lassi,4,107.91,0.0,Wallet
FX207164,09-30-2025,Diya Nair,EAST,Masala Dosa,1,126.42,0.2,Wallet
FX202188,14/07/2025,Yash Patel,south,Fish Curry Meals,7,322.42,0.0,Wallet
FX208986,2025-11-27,Lakshmi Prasad,SOUTH,Spring Roll,2,157.41,0.05,Card
FX202360,13/01/2025,Kabir Shah,SOUTH,Farmhouse Pizza,3,402.99,0.1,Cash on Delivery
FX200967,2025-06-23,Karthik Raman,EAST,Paneer Butter Masala,4,256.41,0.25,Card
FX208770,2025-07-29,Saanvi Reddy,SOUTH,Cold Coffee,-4,120.19,0.0,Card
FX206341,2025-12-25,Arjun Verma,west,Green Salad,4,140.39,0.0,UPI
FX205704,2025-04-02,Rohan Pillai,West,Spring Roll,8,159.0,0.2,Cash on Delivery
FX201677,2025-05-13,Dev Sharma,East,Mango Lassi,5,107.91,0.2,Wallet
FX202152,11-05-2025,Aarav Mehta,north,Cold Coffee,6,117.81,0.0,UPI
FX202407,2025-08-02,Karthik Raman,North,Veg Biryani,6,216.81,0.2,UPI
FX201564,04-02-2025,Rahul Sinha,East,Green Salad,5,140.39,0.05,Wallet
FX206187,28/01/2025,Aditya Ghosh,west,Filter Coffee,6,59.0,0.2,Card
FX206435,17/01/2025,Omkar Deshpande,west,Idli Sambar,7,90.78,0.0,Cash on Delivery
FX204681,2025-07-11,Dev Sharma,North,Fish Curry Meals,1,325.71,0.25,UPI
FX200331,07/04/2025,Kabir Shah,north,Chicken Noodles,8,234.22,0.2,UPI
FX207159,19/02/2025,Rahul Sinha,North,Cold Coffee,2,120.19,0.2,Card
FX205918,24/07/2025,Priya Balaji,EAST,Green Salad,1,140.39,0.05,Cash on Delivery
FX207585,02/04/2025,Kavya Subramanian,SOUTH,Masala Dosa,4,131.58,0.0,Cash on Delivery
FX200052,29/03/2025,Kavya Subramanian,south,Masala Dosa,6,126.42,0.0,Wallet
FX204944,2025-10-11,Rohan Pillai,EAST,Filter Coffee,1,57.82,0.0,Wallet
FX204926,20/06/2025,Kabir Shah,west,Gulab Jamun,4,98.01,0.0,Cash on Delivery
FX208370,2025-10-23,Rohan Pillai,North,Green Salad,6,136.22,0.0,UPI
FX204523,2025-03-27,Sneha Varma,North,Butter Naan,2,44.1,0.0,Card
FX207801,2025-08-16,Omkar Deshpande,north,Filter Coffee,1,58.41,0.15,UPI
FX208157,21/02/2025,Ishita Bose,south,Butter Naan,1,45.9,0.1,Cash on Delivery
FX205555,2025-09-21,Aarav Mehta,south,Gulab Jamun,8,98.01,0.0,Wallet
FX206853,10-10-2025,Diya Nair,West,Butter Naan,1,45.0,0.0,UPI
FX208883,05-14-2025,Diya Nair,SOUTH,Chocolate Brownie,5,149.0,,UPI
FX200611,2025-11-02,Sneha Varma,East,Chicken Noodles,6,239.0,0.2,UPI
FX204900,2025-10-01,Vihaan Rao,West,Green Salad,8,141.78,0.0,UPI
FX201145,07-10-2025,Omkar Deshpande,north,Green Salad,6,136.22,0.0,Cash on Delivery
FX202292,2025-06-06,Diya Nair,East,Chicken Noodles,1,241.39,0.1,Card
FX201012,2025-11-24,Ishita Bose,East,Chicken Biryani,2,286.11,0.0,Card
FX202469,2025-09-04,Saanvi Reddy,south,Chicken Noodles,5,234.22,0.0,Card
FX201001,2025-10-13,Kavya Subramanian,North,Farmhouse Pizza,6,402.99,0.2,Wallet
FX202652,2025-12-14,Kabir Shah,SOUTH,Spring Roll,7,155.82,0.0,Cash on Delivery
FX204503,26/04/2025,Karthik Raman,south,Spring Roll,2,162.18,0.2,Cash on Delivery
FX208984,20/09/2025,Diya Nair,north,Filter Coffee,5,58.41,0.25,UPI
FX207838,2025-07-09,Manish Tiwari,north,Filter Coffee,1,60.18,0.1,UPI
FX200359,2025-12-15,Meera Krishnan,west,Chocolate Brownie,4,147.51,0.1,Cash on Delivery
FX201976,06/01/2025,Nisha Gupta,south,Masala Dosa,4,131.58,0.0,Card
FX208230,29/11/2025,Saanvi Reddy,west,Gulab Jamun,3,99.0,0.05,Card
FX207468,2025-08-12,Saanvi Reddy,North,Spring Roll,6,160.59,0.05,UPI
FX202115,05-16-2025,Aditya Ghosh,south,Tandoori Chicken,4,444.51,0.15,UPI
FX207190,07-31-2025,Karthik Raman,North,Spring Roll,4,159.0,0.0,Card
FX208599,09-21-2025,Tara Joshi,south,Veg Fried Rice,2,202.98,0.2,Cash on Delivery
FX203038,2025-07-15,Diya Nair,west,Green Salad,3,140.39,0.0,Cash on Delivery
FX203093,03/05/2025,Manish Tiwari,North,Butter Naan,5,44.55,0.2,Card
FX204260,2025-12-05,,west,Chicken Biryani,6,289.0,0.05,Wallet
FX207249,29/08/2025,Aditya Ghosh,north,Green Salad,3,136.22,0.05,Wallet
FX208463,26/04/2025,Manish Tiwari,north,Chicken Noodles,1,239.0,0.25,Cash on Delivery
FX206870,2025-07-25,Sneha Varma,West,Paneer Butter Masala,1,264.18,0.2,Card
FX200321,2025-05-26,Diya Nair,SOUTH,Tandoori Chicken,1,444.51,0.05,Card
FX208696,04-22-2025,Saanvi Reddy,SOUTH,Chicken Biryani,2,291.89,0.2,UPI
FX205041,2025-08-25,Ananya Iyer,EAST,Cold Coffee,6,116.62,0.25,Wallet
FX206017,2025-09-20,Nikhil Menon,west,Margherita Pizza,5,251.49,0.15,Cash on Delivery
FX202325,03-17-2025,Vihaan Rao,north,Green Salad,3,141.78,0.0,Cash on Delivery
FX206949,17/02/2025,Priya Balaji,East,Spring Roll,2,159.0,0.1,Card
FX204369,11/12/2025,Aditya Ghosh,north,Farmhouse Pizza,2,402.99,0.0,UPI
FX208901,10/04/2025,Vihaan Rao,East,Margherita Pizza,8,249.0,0.15,Cash on Delivery
FX200069,09/10/2025,Dev Sharma,EAST,Spring Roll,8,160.59,0.1,Card
FX207965,30/08/2025,Arjun Verma,West,Gulab Jamun,7,98.01,0.0,Card
FX207798,11/03/2025,Tara Joshi,West,Masala Dosa,3,130.29,,Wallet
FX207121,2025-03-13,Priya Balaji,West,Tandoori Chicken,6,449.0,0.0,Card
FX202065,03-13-2025,Kabir Shah,south,Margherita Pizza,7,251.49,0.0,Card
FX200512,2025-10-21,Meera Krishnan,EAST,Tandoori Chicken,2,449.0,0.2,Card
FX203858,2025-08-19,Kabir Shah,north,Chicken Biryani,1,294.78,0.0,UPI
FX202868,2025-03-08,Kabir Shah,south,Butter Naan,1,44.1,0.25,Card
FX201418,2025-05-18,Priya Balaji,north,Masala Dosa,1,131.58,0.0,Cash on Delivery
FX208452,24/02/2025,Tara Joshi,EAST,Chicken Biryani,7,294.78,0.0,Cash on Delivery
FX201986,06-11-2025,Nikhil Menon,West,Farmhouse Pizza,2,399.0,0.2,Wallet
FX207593,01-14-2025,Vihaan Rao,west,Cold Coffee,4,117.81,0.2,Cash on Delivery
FX200959,10/03/2025,Rohan Pillai,East,Margherita Pizza,2,249.0,0.0,UPI
FX208771,2025-04-02,Ishita Bose,North,Mango Lassi,5,111.18,0.15,UPI
FX206484,2025-11-28,Arjun Verma,south,Green Salad,7,141.78,0.15,Wallet
FX201376,11/03/2025,Dev Sharma,SOUTH,Masala Dosa,6,129.0,,UPI
FX206470,17/04/2025,Saanvi Reddy,EAST,Masala Dosa,5,127.71,0.05,Card
FX205144,25/06/2025,Nisha Gupta,EAST,Spring Roll,5,159.0,0.1,Cash on Delivery
FX201247,2025-07-09,Omkar Deshpande,West,Chocolate Brownie,5,151.98,0.25,Card
FX200862,26/06/2025,,West,Spring Roll,6,160.59,0.15,Card
FX205556,28/03/2025,Aarav Mehta,EAST,Cold Coffee,6,119.0,0.0,Wallet
FX204819,10/03/2025,Yash Patel,SOUTH,Spring Roll,1,160.59,0.0,Cash on Delivery
FX208818,26/10/2025,Manish Tiwari,North,Filter Coffee,1,57.82,0.0,Cash on Delivery
FX202208,09-03-2025,Ishita Bose,West,Margherita Pizza,3,251.49,0.0,Wallet
FX201231,2025-02-25,Aarav Mehta,West,Filter Coffee,8,57.82,0.0,Cash on Delivery
FX205889,04-21-2025,Rahul Sinha,EAST,Farmhouse Pizza,7,399.0,0.0,Wallet
FX208966,07-01-2025,Kabir Shah,SOUTH,Chocolate Brownie,6,149.0,0.05,UPI
FX201375,28/03/2025,Tara Joshi,West,Fish Curry Meals,1,332.29,0.25,UPI
FX202632,2025-05-30,Ananya Iyer,SOUTH,Idli Sambar,3,88.11,0.0,Card
FX205390,20/02/2025,Saanvi Reddy,south,Margherita Pizza,-2,244.02,,UPI
FX205439,04/02/2025,Meera Krishnan,West,Spring Roll,2,155.82,0.15,Wallet
FX200736,11-27-2025,Diya Nair,south,Idli Sambar,3,89.0,0.15,Card
FX208759,2025-05-07,Rahul Sinha,west,Idli Sambar,5,88.11,0.2,Wallet
FX201664,2025-07-22,Dev Sharma,north,Green Salad,1,139.0,,Card
FX200124,2025-12-28,Saanvi Reddy,SOUTH,Paneer Butter Masala,4,264.18,0.1,UPI
FX208723,2025-09-01,,SOUTH,Chocolate Brownie,5,146.02,0.0,Card
FX203067,2025-10-19,Meera Krishnan,south,Spring Roll,6,160.59,0.0,UPI
FX208273,2025-05-08,Aarav Mehta,EAST,Filter Coffee,5,58.41,,Wallet
FX206044,2025-02-18,Yash Patel,north,Chicken Noodles,8,241.39,0.1,UPI
FX204543,2025-06-10,Arjun Verma,East,Farmhouse Pizza,8,399.0,0.2,Cash on Delivery
FX205752,21/09/2025,Meera Krishnan,SOUTH,Cold Coffee,5,120.19,0.1,Cash on Delivery
FX207732,10/05/2025,Kabir Shah,north,Margherita Pizza,7,246.51,0.25,Cash on Delivery
FX204212,01-17-2025,Aarav Mehta,North,Fish Curry Meals,6,335.58,0.05,UPI
FX208896,03/01/2025,Diya Nair,EAST,Filter Coffee,5,59.59,0.25,Cash on Delivery
FX201387,2025-09-21,Saanvi Reddy,North,Mango Lassi,4,107.91,0.1,UPI
FX206616,09-05-2025,Tara Joshi,East,Mutton Roll,6,281.79,0.05,Cash on Delivery
FX206225,2025-01-02,Aditya Ghosh,EAST,Mutton Roll,6,281.79,0.15,UPI
FX203624,01/03/2025,Diya Nair,West,Mango Lassi,4,107.91,0.25,Cash on Delivery
FX208981,2025-09-20,Aditya Ghosh,EAST,Gulab Jamun,8,99.99,0.0,UPI
FX208752,2025-03-21,Manish Tiwari,north,Mutton Roll,2,281.79,,UPI
FX200930,19/05/2025,Riya Kapoor,south,Farmhouse Pizza,4,406.98,0.25,Wallet
FX204514,2025-12-09,Rahul Sinha,East,Green Salad,7,140.39,0.25,Cash on Delivery
FX202919,2025-11-06,Priya Balaji,EAST,Mutton Roll,5,273.42,0.25,Card
FX202464,09-30-2025,Dev Sharma,EAST,Chicken Biryani,2,283.22,0.05,UPI
FX207277,2025-08-11,Kavya Subramanian,North,Mango Lassi,5,110.09,0.25,UPI
FX203574,2025-08-21,Aarav Mehta,west,Spring Roll,8,159.0,0.0,Cash on Delivery
FX201070,22/01/2025,Vihaan Rao,south,Mutton Roll,4,284.58,0.0,Wallet
FX202265,2025-04-23,Rohan Pillai,SOUTH,Chicken Biryani,5,294.78,0.0,Wallet
FX208170,2025-05-16,Manish Tiwari,East,Tandoori Chicken,6,453.49,0.0,Card
FX202993,2025-07-04,Lakshmi Prasad,south,Filter Coffee,4,59.59,0.0,Cash on Delivery
FX207049,03/09/2025,Priya Balaji,East,Chocolate Brownie,3,146.02,0.0,Card
FX208181,2025-01-23,Ananya Iyer,south,Filter Coffee,2,60.18,0.0,Card
FX208865,2025-12-03,Sneha Varma,west,Masala Dosa,6,130.29,0.2,UPI
FX207568,2025-10-17,Saanvi Reddy,East,Chicken Noodles,2,234.22,0.0,Card
FX202912,2025-08-24,Ishita Bose,south,Masala Dosa,1,126.42,,UPI
FX203893,14/06/2025,Kavya Subramanian,North,Butter Naan,6,44.1,0.1,Card
FX206699,2025-01-30,Lakshmi Prasad,North,Fish Curry Meals,2,332.29,0.15,Card
FX202025,04/10/2025,Nikhil Menon,North,Green Salad,2,136.22,0.25,Cash on Delivery
FX200550,2025-06-29,Priya Balaji,EAST,Paneer Butter Masala,3,256.41,0.15,Card
FX206688,23/02/2025,,North,Tandoori Chicken,6,453.49,0.15,Wallet
FX205025,05-12-2025,Diya Nair,west,Gulab Jamun,5,98.01,0.05,Card
FX208509,2025-09-09,Kavya Subramanian,west,Paneer Butter Masala,8,264.18,0.2,Card
FX201389,17/05/2025,Rohan Pillai,North,Paneer Butter Masala,8,259.0,0.05,UPI
FX201816,02-28-2025,Diya Nair,north,Farmhouse Pizza,8,406.98,0.0,Wallet
FX201930,11-19-2025,Manish Tiwari,north,Margherita Pizza,8,244.02,0.15,Wallet
FX200808,17/12/2025,Ananya Iyer,East,Butter Naan,8,45.45,0.25,Wallet
FX204208,2025-08-02,Saanvi Reddy,East,Veg Fried Rice,4,200.99,,UPI
FX201652,06-27-2025,Omkar Deshpande,SOUTH,Chicken Noodles,2,241.39,0.1,Card
FX206185,11-25-2025,Omkar Deshpande,West,Cold Coffee,3,119.0,0.0,Wallet
FX203667,2025-07-31,Rohan Pillai,south,Gulab Jamun,-7,100.98,0.15,Card
FX206961,2025-11-06,Rahul Sinha,south,Spring Roll,1,155.82,0.25,Cash on Delivery
FX204742,08/07/2025,,EAST,Idli Sambar,4,89.0,0.05,Card
